id,sequence,domain,task,response_type,choices,response,truth,type_of_syllogism,response_time,ldt_rw,ldt_uw,rt_avg
94,3,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,10243,785.0,780.67,12912.93
94,4,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,14653,586.83,566.5,12912.93
94,6,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,9931,686.33,699.5,12912.93
94,11,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,6161,605.17,692.2,12912.93
94,13,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,8062,689.67,555.33,12912.93
94,14,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,1923,623.67,607.83,12912.93
94,16,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,7143,657.33,582.5,12912.93
94,18,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,10552,611.67,556.8,12912.93
94,17,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,7119,655.6,557.33,12912.93
94,5,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,19587,876.6,843.33,12912.93
94,7,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,32889,643.75,646.2,12912.93
94,8,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,False,True,mismatch-valid,35887,737.5,657.5,12912.93
94,9,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,True,True,mismatch-valid,23406,680.67,593.6,12912.93
94,10,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,True,False,mismatch-invalid,2959,587.17,638.0,12912.93
94,15,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,True,True,mismatch-valid,3179,818.0,623.67,12912.93
95,3,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,13636,1059.2,1121.33,7887.6
95,5,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,10197,1068.33,761.8,7887.6
95,6,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,8253,810.0,1061.4,7887.6
95,7,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,10096,717.17,737.83,7887.6
95,9,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,4678,772.2,889.6,7887.6
95,16,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,2102,738.67,710.6,7887.6
95,17,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,3076,741.6,897.5,7887.6
95,18,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,False,True,match-valid,8812,945.2,908.0,7887.6
95,8,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,True,False,mismatch-invalid,3035,762.5,737.0,7887.6
95,4,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,False,True,mismatch-valid,20762,1014.0,845.83,7887.6
95,10,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,7869,818.4,756.17,7887.6
95,11,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,4525,1268.5,952.5,7887.6
95,12,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,7689,749.33,938.0,7887.6
95,13,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,True,True,mismatch-valid,11400,756.33,961.5,7887.6
95,14,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,True,False,mismatch-invalid,2184,957.17,782.5,7887.6
96,6,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,9988,509.0,540.83,6044.0
96,10,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,3244,500.0,515.83,6044.0
96,11,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,1549,579.0,535.4,6044.0
96,13,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,False,True,match-valid,4302,554.67,478.4,6044.0
96,14,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,7424,565.2,571.17,6044.0
96,16,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,5850,519.17,584.0,6044.0
96,17,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,2588,550.5,713.0,6044.0
96,18,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,2498,497.67,540.5,6044.0
96,3,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,True,False,mismatch-invalid,10499,591.33,573.2,6044.0
96,4,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,10370,631.0,504.8,6044.0
96,5,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,16015,559.0,565.67,6044.0
96,8,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,3007,514.2,633.0,6044.0
96,9,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,3949,628.67,586.25,6044.0
96,12,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,4946,534.17,559.17,6044.0
96,15,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,4431,570.8,657.0,6044.0
97,3,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,1516,534.8,549.5,7229.93
97,4,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,1262,576.6,495.8,7229.93
97,5,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,1645,553.17,528.4,7229.93
97,9,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,1101,496.4,607.0,7229.93
97,12,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,1131,514.0,463.5,7229.93
97,13,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,1310,559.17,551.6,7229.93
97,16,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,958,562.5,653.2,7229.93
97,17,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,6501,565.0,481.0,7229.93
97,7,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,9789,492.8,572.83,7229.93
97,6,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,29770,577.2,516.5,7229.93
97,10,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,24283,501.67,520.0,7229.93
97,11,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,4417,558.33,623.33,7229.93
97,14,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,5077,503.0,558.0,7229.93
97,15,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,10713,528.0,522.17,7229.93
97,18,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,True,True,mismatch-valid,8976,552.83,590.0,7229.93
98,5,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,6346,670.5,883.17,9323.8
98,6,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,4174,601.83,753.67,9323.8
98,8,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,3677,856.0,928.83,9323.8
98,10,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,2640,834.5,816.67,9323.8
98,12,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,2255,793.2,890.83,9323.8
98,14,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,2911,651.67,617.75,9323.8
98,15,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,2942,720.2,703.83,9323.8
98,18,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,1769,705.83,664.0,9323.8
98,4,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,21985,611.0,591.0,9323.8
98,3,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,True,True,mismatch-valid,22379,663.0,711.0,9323.8
98,7,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,28783,667.67,755.8,9323.8
98,9,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,25240,704.67,878.8,9323.8
98,13,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,7030,749.0,711.25,9323.8
98,16,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,3596,667.67,838.6,9323.8
98,17,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,4130,689.83,740.6,9323.8
99,3,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,5369,648.25,703.83,10385.67
99,5,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,4686,641.75,623.6,10385.67
99,8,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,9702,566.4,645.67,10385.67
99,9,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,7756,647.67,560.4,10385.67
99,10,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,4709,743.8,661.2,10385.67
99,12,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,1700,539.17,569.4,10385.67
99,15,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,9647,684.5,652.8,10385.67
99,16,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,3932,576.0,627.0,10385.67
99,14,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,5160,640.5,586.0,10385.67
99,4,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,10223,645.4,636.17,10385.67
99,6,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,21274,659.0,609.25,10385.67
99,7,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,21955,676.0,562.17,10385.67
99,11,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,19577,648.67,672.25,10385.67
99,13,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,14202,626.5,686.75,10385.67
99,18,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,True,True,mismatch-valid,15893,556.17,568.17,10385.67
100,5,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,17040,677.8,646.83,14902.07
100,7,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,14663,698.33,817.5,14902.07
100,11,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,21162,631.6,638.0,14902.07
100,12,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,8632,590.5,645.8,14902.07
100,14,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,16992,725.8,653.17,14902.07
100,15,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,2114,758.4,829.83,14902.07
100,16,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,12643,605.0,599.0,14902.07
100,18,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,2004,651.5,799.8,14902.07
100,17,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,15478,629.83,725.0,14902.07
100,4,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,36490,734.67,584.2,14902.07
100,6,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,23733,697.67,633.33,14902.07
100,8,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,8562,725.5,800.17,14902.07
100,9,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,15864,675.67,616.2,14902.07
100,10,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,9091,640.17,704.83,14902.07
100,13,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,19063,635.5,577.83,14902.07
101,4,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,False,False,match-invalid,37066,790.0,648.67,16827.2
101,6,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,False,False,match-invalid,16281,797.83,579.8,16827.2
101,15,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,14169,609.33,606.33,16827.2
101,17,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,7352,627.5,966.17,16827.2
101,10,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,7881,530.83,623.33,16827.2
101,8,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,5147,716.83,799.75,16827.2
101,14,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,4883,717.8,686.5,16827.2
101,18,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,7487,770.0,726.5,16827.2
101,12,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,11100,681.4,598.83,16827.2
101,13,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,30413,702.0,614.67,16827.2
101,3,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,11015,771.83,907.0,16827.2
101,5,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,15399,689.17,638.5,16827.2
101,16,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,28481,604.5,572.17,16827.2
101,7,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,29364,741.4,653.4,16827.2
101,11,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,True,False,mismatch-invalid,26370,588.5,637.5,16827.2
102,4,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,5601,669.2,557.5,9700.93
102,14,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,6989,845.83,997.4,9700.93
102,11,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,2961,764.33,680.17,9700.93
102,9,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,5306,549.33,527.6,9700.93
102,16,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,3101,714.0,879.4,9700.93
102,8,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,1601,586.83,635.4,9700.93
102,15,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,3408,750.5,734.67,9700.93
